antecedents,consequents,support,confidence,lift,leverage,conviction
frozenset({'sweating'}),"frozenset({'malaise', 'breathlessness'})",0.042682926829268296,0.30973451327433627,6.864386510404209,0.0364649018441404,1.3833489681050657
frozenset({'sweating'}),"frozenset({'breathlessness', 'phlegm'})",0.042682926829268296,0.30973451327433627,6.864386510404209,0.0364649018441404,1.3833489681050657
"frozenset({'vomiting', 'breathlessness'})",frozenset({'chest pain'}),0.04024390243902439,0.9705882352941176,6.861054766734281,0.03437834622248662,29.19024390243902
frozenset({'chest pain'}),"frozenset({'vomiting', 'breathlessness'})",0.04024390243902439,0.28448275862068967,6.86105476673428,0.03437834622248662,1.3396414928004703
"frozenset({'loss of appetite', 'malaise'})",frozenset({'mild fever'}),0.046341463414634146,0.4935064935064935,6.858903808056351,0.03958506841165973,1.8323014383989993
frozenset({'mild fever'}),"frozenset({'loss of appetite', 'malaise'})",0.046341463414634146,0.6440677966101696,6.858903808056351,0.03958506841165973,2.545702671312428
frozenset({'breathlessness'}),"frozenset({'chest pain', 'phlegm'})",0.045121951219512194,0.49333333333333335,6.856497175141244,0.03854104699583581,1.8316752246469836
frozenset({'breathlessness'}),frozenset({'phlegm'}),0.045121951219512194,0.49333333333333335,6.856497175141244,0.03854104699583581,1.8316752246469836
"frozenset({'chest pain', 'phlegm'})",frozenset({'breathlessness'}),0.045121951219512194,0.6271186440677966,6.856497175141243,0.03854104699583581,2.436529933481153
frozenset({'phlegm'}),frozenset({'breathlessness'}),0.045121951219512194,0.6271186440677966,6.856497175141243,0.03854104699583581,2.436529933481153
"frozenset({'diarrhoea', 'nausea'})",frozenset({'muscle pain'}),0.042682926829268296,0.6603773584905661,6.854549796990686,0.03645597858417609,2.660772357723578
frozenset({'muscle pain'}),"frozenset({'diarrhoea', 'nausea'})",0.042682926829268296,0.44303797468354433,6.8545497969906855,0.03645597858417609,1.6794068736141907
"frozenset({'loss of appetite', 'lethargy'})",frozenset({'itching'}),0.041463414634146344,0.9444444444444445,6.853490658800394,0.035413444378346225,15.519512195121974
"frozenset({'chills', 'breathlessness'})",frozenset({'sweating'}),0.041463414634146344,0.9444444444444445,6.853490658800394,0.035413444378346225,15.519512195121974
frozenset({'sweating'}),"frozenset({'chills', 'breathlessness'})",0.041463414634146344,0.30088495575221236,6.853490658800393,0.035413444378346225,1.3675825872182772
frozenset({'itching'}),"frozenset({'loss of appetite', 'lethargy'})",0.041463414634146344,0.30088495575221236,6.853490658800393,0.035413444378346225,1.3675825872182772
"frozenset({'phlegm', 'cough'})",frozenset({'breathlessness'}),0.042682926829268296,0.625,6.833333333333334,0.03643664485425342,2.4227642276422765
"frozenset({'fatigue', 'phlegm'})",frozenset({'breathlessness'}),0.042682926829268296,0.625,6.833333333333334,0.03643664485425342,2.4227642276422765
frozenset({'breathlessness'}),"frozenset({'chills', 'phlegm'})",0.042682926829268296,0.46666666666666673,6.833333333333334,0.03643664485425342,1.7469512195121955
"frozenset({'high fever', 'phlegm'})",frozenset({'breathlessness'}),0.042682926829268296,0.625,6.833333333333334,0.03643664485425342,2.4227642276422765
frozenset({'breathlessness'}),"frozenset({'phlegm', 'cough'})",0.042682926829268296,0.46666666666666673,6.833333333333334,0.03643664485425342,1.7469512195121955
frozenset({'breathlessness'}),"frozenset({'fatigue', 'phlegm'})",0.042682926829268296,0.46666666666666673,6.833333333333334,0.03643664485425342,1.7469512195121955
frozenset({'breathlessness'}),"frozenset({'high fever', 'phlegm'})",0.042682926829268296,0.46666666666666673,6.833333333333334,0.03643664485425342,1.7469512195121955
"frozenset({'chills', 'phlegm'})",frozenset({'breathlessness'}),0.042682926829268296,0.625,6.833333333333334,0.03643664485425342,2.4227642276422765
frozenset({'malaise'}),frozenset({'red spots over body'}),0.046341463414634146,0.3247863247863248,6.828840674994521,0.0395553242117787,1.4105742513121333
"frozenset({'phlegm', 'swelled lymph nodes'})",frozenset({'malaise'}),0.046341463414634146,0.9743589743589743,6.828840674994521,0.0395553242117787,33.43536585365851
frozenset({'malaise'}),"frozenset({'phlegm', 'swelled lymph nodes'})",0.046341463414634146,0.3247863247863248,6.828840674994521,0.0395553242117787,1.4105742513121333
frozenset({'red spots over body'}),frozenset({'malaise'}),0.046341463414634146,0.9743589743589743,6.828840674994521,0.0395553242117787,33.43536585365851
frozenset({'malaise'}),"frozenset({'chest pain', 'swelled lymph nodes'})",0.046341463414634146,0.3247863247863248,6.828840674994521,0.0395553242117787,1.4105742513121333
"frozenset({'chest pain', 'swelled lymph nodes'})",frozenset({'malaise'}),0.046341463414634146,0.9743589743589743,6.828840674994521,0.0395553242117787,33.43536585365851
"frozenset({'loss of appetite', 'headache'})",frozenset({'malaise'}),0.045121951219512194,0.9736842105263158,6.824111560953667,0.038509815585960734,32.57804878048784
frozenset({'malaise'}),"frozenset({'loss of appetite', 'red spots over body'})",0.045121951219512194,0.3162393162393163,6.824111560953667,0.038509815585960734,1.3947256097560974
"frozenset({'loss of appetite', 'red spots over body'})",frozenset({'malaise'}),0.045121951219512194,0.9736842105263158,6.824111560953667,0.038509815585960734,32.57804878048784
frozenset({'malaise'}),"frozenset({'red spots over body', 'headache'})",0.045121951219512194,0.3162393162393163,6.824111560953667,0.038509815585960734,1.3947256097560974
"frozenset({'loss of appetite', 'chills'})",frozenset({'malaise'}),0.045121951219512194,0.9736842105263158,6.824111560953667,0.038509815585960734,32.57804878048784
"frozenset({'red spots over body', 'headache'})",frozenset({'malaise'}),0.045121951219512194,0.9736842105263158,6.824111560953667,0.038509815585960734,32.57804878048784
frozenset({'malaise'}),"frozenset({'loss of appetite', 'chills'})",0.045121951219512194,0.3162393162393163,6.824111560953667,0.038509815585960734,1.3947256097560974
frozenset({'malaise'}),"frozenset({'loss of appetite', 'headache'})",0.045121951219512194,0.3162393162393163,6.824111560953667,0.038509815585960734,1.3947256097560974
"frozenset({'loss of appetite', 'skin rash'})",frozenset({'malaise'}),0.04390243902439024,0.9729729729729729,6.8191268191268195,0.037464306960142774,31.720731707317007
frozenset({'malaise'}),"frozenset({'red spots over body', 'skin rash'})",0.04390243902439024,0.3076923076923077,6.8191268191268195,0.037464306960142774,1.3792682926829267
"frozenset({'chills', 'swelled lymph nodes'})",frozenset({'malaise'}),0.04390243902439024,0.9729729729729729,6.8191268191268195,0.037464306960142774,31.720731707317007
frozenset({'malaise'}),"frozenset({'sweating', 'phlegm'})",0.04390243902439024,0.3076923076923077,6.8191268191268195,0.037464306960142774,1.3792682926829267
frozenset({'malaise'}),"frozenset({'loss of appetite', 'skin rash'})",0.04390243902439024,0.3076923076923077,6.8191268191268195,0.037464306960142774,1.3792682926829267
"frozenset({'breathlessness', 'phlegm'})",frozenset({'malaise'}),0.04390243902439024,0.9729729729729729,6.8191268191268195,0.037464306960142774,31.720731707317007
frozenset({'malaise'}),"frozenset({'breathlessness', 'phlegm'})",0.04390243902439024,0.3076923076923077,6.8191268191268195,0.037464306960142774,1.3792682926829267
"frozenset({'headache', 'skin rash'})",frozenset({'malaise'}),0.04390243902439024,0.9729729729729729,6.8191268191268195,0.037464306960142774,31.720731707317007
frozenset({'malaise'}),"frozenset({'fatigue', 'red spots over body'})",0.04390243902439024,0.3076923076923077,6.8191268191268195,0.037464306960142774,1.3792682926829267
frozenset({'malaise'}),"frozenset({'red spots over body', 'high fever'})",0.04390243902439024,0.3076923076923077,6.8191268191268195,0.037464306960142774,1.3792682926829267
frozenset({'malaise'}),"frozenset({'cough', 'swelled lymph nodes'})",0.04390243902439024,0.3076923076923077,6.8191268191268195,0.037464306960142774,1.3792682926829267
"frozenset({'cough', 'swelled lymph nodes'})",frozenset({'malaise'}),0.04390243902439024,0.9729729729729729,6.8191268191268195,0.037464306960142774,31.720731707317007
"frozenset({'red spots over body', 'skin rash'})",frozenset({'malaise'}),0.04390243902439024,0.9729729729729729,6.8191268191268195,0.037464306960142774,31.720731707317007
frozenset({'malaise'}),"frozenset({'headache', 'skin rash'})",0.04390243902439024,0.3076923076923077,6.8191268191268195,0.037464306960142774,1.3792682926829267
"frozenset({'red spots over body', 'high fever'})",frozenset({'malaise'}),0.04390243902439024,0.9729729729729729,6.8191268191268195,0.037464306960142774,31.720731707317007
frozenset({'malaise'}),"frozenset({'chills', 'swelled lymph nodes'})",0.04390243902439024,0.3076923076923077,6.8191268191268195,0.037464306960142774,1.3792682926829267
"frozenset({'sweating', 'phlegm'})",frozenset({'malaise'}),0.04390243902439024,0.9729729729729729,6.8191268191268195,0.037464306960142774,31.720731707317007
"frozenset({'fatigue', 'red spots over body'})",frozenset({'malaise'}),0.04390243902439024,0.9729729729729729,6.8191268191268195,0.037464306960142774,31.720731707317007
"frozenset({'fatigue', 'malaise'})",frozenset({'red spots over body'}),0.04390243902439024,0.3243243243243243,6.819126819126819,0.03746430696014277,1.409609756097561
frozenset({'red spots over body'}),"frozenset({'fatigue', 'malaise'})",0.04390243902439024,0.923076923076923,6.819126819126819,0.03746430696014277,11.240243902439015
frozenset({'joint pain'}),"frozenset({'loss of appetite', 'muscle pain'})",0.04390243902439024,0.31578947368421045,6.814404432132963,0.03745984533016061,1.3938086303939958
"frozenset({'loss of appetite', 'muscle pain'})",frozenset({'joint pain'}),0.04390243902439024,0.9473684210526315,6.814404432132963,0.03745984533016061,16.358536585365837
"frozenset({'headache', 'swelled lymph nodes'})",frozenset({'malaise'}),0.042682926829268296,0.9722222222222223,6.813865147198482,0.03641879833432481,30.86341463414645
frozenset({'malaise'}),"frozenset({'fatigue', 'skin rash'})",0.042682926829268296,0.2991452991452992,6.813865147198482,0.03641879833432481,1.3641879833432482
frozenset({'malaise'}),"frozenset({'sweating', 'cough'})",0.042682926829268296,0.2991452991452992,6.813865147198482,0.03641879833432481,1.3641879833432482
frozenset({'malaise'}),"frozenset({'chills', 'breathlessness'})",0.042682926829268296,0.2991452991452992,6.813865147198482,0.03641879833432481,1.3641879833432482
"frozenset({'fatigue', 'skin rash'})",frozenset({'malaise'}),0.042682926829268296,0.9722222222222223,6.813865147198482,0.03641879833432481,30.86341463414645
"frozenset({'chills', 'breathlessness'})",frozenset({'malaise'}),0.042682926829268296,0.9722222222222223,6.813865147198482,0.03641879833432481,30.86341463414645
frozenset({'malaise'}),"frozenset({'headache', 'swelled lymph nodes'})",0.042682926829268296,0.2991452991452992,6.813865147198482,0.03641879833432481,1.3641879833432482
"frozenset({'sweating', 'cough'})",frozenset({'malaise'}),0.042682926829268296,0.9722222222222223,6.813865147198482,0.03641879833432481,30.86341463414645
"frozenset({'chest pain', 'vomiting'})",frozenset({'breathlessness'}),0.04024390243902439,0.6226415094339622,6.807547169811321,0.03433224271267103,2.4076219512195123
frozenset({'breathlessness'}),"frozenset({'chest pain', 'vomiting'})",0.04024390243902439,0.44,6.807547169811321,0.03433224271267103,1.6702961672473864
frozenset({'irritability'}),"frozenset({'excessive hunger', 'blurred and distorted vision'})",0.04390243902439024,0.45569620253164556,6.794016110471806,0.03744051160023795,1.7139818491208165
"frozenset({'excessive hunger', 'blurred and distorted vision'})",frozenset({'irritability'}),0.04390243902439024,0.6545454545454544,6.794016110471805,0.03744051160023795,2.6158536585365844
"frozenset({'fatigue', 'itching'})",frozenset({'lethargy'}),0.041463414634146344,0.6296296296296297,6.7933723196881095,0.035359904818560384,2.449756097560976
"frozenset({'loss of appetite', 'itching'})",frozenset({'lethargy'}),0.041463414634146344,0.6296296296296297,6.7933723196881095,0.035359904818560384,2.449756097560976
frozenset({'lethargy'}),"frozenset({'loss of appetite', 'itching'})",0.041463414634146344,0.4473684210526316,6.793372319688109,0.035359904818560384,1.6903600464576074
frozenset({'lethargy'}),"frozenset({'fatigue', 'itching'})",0.041463414634146344,0.4473684210526316,6.793372319688109,0.035359904818560384,1.6903600464576074
"frozenset({'dark urine', 'nausea'})",frozenset({'joint pain'}),0.06219512195121951,0.9444444444444444,6.793372319688109,0.05303985722784057,15.49756097560975
frozenset({'joint pain'}),"frozenset({'dark urine', 'nausea'})",0.06219512195121951,0.4473684210526315,6.793372319688108,0.05303985722784057,1.6903600464576072
frozenset({'swelled lymph nodes'}),"frozenset({'loss of appetite', 'high fever'})",0.04390243902439024,0.6206896551724138,6.786206896551724,0.037433075550267696,2.3952328159645235
"frozenset({'loss of appetite', 'high fever'})",frozenset({'swelled lymph nodes'}),0.04390243902439024,0.48,6.786206896551724,0.037433075550267696,1.7870544090056286
frozenset({'phlegm'}),frozenset({'malaise'}),0.06951219512195123,0.9661016949152544,6.770969143850502,0.05924598453301607,25.290853658536737
"frozenset({'chest pain', 'phlegm'})",frozenset({'malaise'}),0.06951219512195123,0.9661016949152544,6.770969143850502,0.05924598453301607,25.290853658536737
frozenset({'malaise'}),frozenset({'phlegm'}),0.06951219512195123,0.4871794871794873,6.770969143850501,0.05924598453301607,1.8096951219512198
frozenset({'malaise'}),"frozenset({'chest pain', 'phlegm'})",0.06951219512195123,0.4871794871794873,6.770969143850501,0.05924598453301607,1.8096951219512198
"frozenset({'fatigue', 'chest pain'})",frozenset({'malaise'}),0.06707317073170732,0.9649122807017544,6.762633078422553,0.057154967281380135,24.433536585365854
"frozenset({'chest pain', 'chills'})",frozenset({'malaise'}),0.06707317073170732,0.9649122807017544,6.762633078422553,0.057154967281380135,24.433536585365854
"frozenset({'chest pain', 'high fever'})",frozenset({'malaise'}),0.06707317073170732,0.9649122807017544,6.762633078422553,0.057154967281380135,24.433536585365854
frozenset({'malaise'}),"frozenset({'chest pain', 'chills'})",0.06707317073170732,0.47008547008547014,6.762633078422552,0.057154967281380135,1.755920535011802
frozenset({'malaise'}),"frozenset({'chest pain', 'high fever'})",0.06707317073170732,0.47008547008547014,6.762633078422552,0.057154967281380135,1.755920535011802
frozenset({'malaise'}),"frozenset({'fatigue', 'chest pain'})",0.06707317073170732,0.47008547008547014,6.762633078422552,0.057154967281380135,1.755920535011802
frozenset({'phlegm'}),"frozenset({'fatigue', 'malaise'})",0.06585365853658537,0.9152542372881357,6.761337608795237,0.05611392028554432,10.202682926829281
"frozenset({'fatigue', 'malaise'})",frozenset({'phlegm'}),0.06585365853658537,0.48648648648648646,6.761337608795236,0.05611392028554432,1.8072528883183567
"frozenset({'high fever', 'phlegm'})",frozenset({'malaise'}),0.06585365853658537,0.9642857142857143,6.758241758241759,0.05610945865556217,24.004878048780498
frozenset({'malaise'}),"frozenset({'high fever', 'phlegm'})",0.06585365853658537,0.4615384615384616,6.758241758241759,0.05610945865556217,1.7303135888501746
"frozenset({'chills', 'phlegm'})",frozenset({'malaise'}),0.06585365853658537,0.9642857142857143,6.758241758241759,0.05610945865556217,24.004878048780498
"frozenset({'fatigue', 'phlegm'})",frozenset({'malaise'}),0.06585365853658537,0.9642857142857143,6.758241758241759,0.05610945865556217,24.004878048780498
frozenset({'malaise'}),"frozenset({'fatigue', 'phlegm'})",0.06585365853658537,0.4615384615384616,6.758241758241759,0.05610945865556217,1.7303135888501746
"frozenset({'phlegm', 'cough'})",frozenset({'malaise'}),0.06585365853658537,0.9642857142857143,6.758241758241759,0.05610945865556217,24.004878048780498
frozenset({'malaise'}),"frozenset({'chills', 'phlegm'})",0.06585365853658537,0.4615384615384616,6.758241758241759,0.05610945865556217,1.7303135888501746
frozenset({'malaise'}),"frozenset({'phlegm', 'cough'})",0.06585365853658537,0.4615384615384616,6.758241758241759,0.05610945865556217,1.7303135888501746
frozenset({'phlegm'}),"frozenset({'fatigue', 'sweating'})",0.042682926829268296,0.5932203389830509,6.75612052730697,0.03636525877453897,2.2424796747967486
"frozenset({'fatigue', 'sweating'})",frozenset({'phlegm'}),0.042682926829268296,0.48611111111111116,6.756120527306969,0.03636525877453897,1.8059327620303234
frozenset({'malaise'}),"frozenset({'chills', 'cough'})",0.06341463414634146,0.4444444444444445,6.748971193415638,0.05401844140392623,1.681463414634146
"frozenset({'chills', 'cough'})",frozenset({'malaise'}),0.06341463414634146,0.9629629629629629,6.748971193415638,0.05401844140392623,23.14756097560972
frozenset({'irritability'}),frozenset({'blurred and distorted vision'}),0.045121951219512194,0.46835443037974683,6.737730401954252,0.03842504461629982,1.7502032520325204
frozenset({'blurred and distorted vision'}),frozenset({'irritability'}),0.045121951219512194,0.6491228070175438,6.737730401954251,0.03842504461629982,2.575426829268292
"frozenset({'chest pain', 'breathlessness'})",frozenset({'sweating'}),0.06219512195121951,0.9272727272727272,6.728881737731294,0.052952111838191554,11.855182926829265
frozenset({'sweating'}),"frozenset({'chest pain', 'breathlessness'})",0.06219512195121951,0.45132743362831856,6.728881737731294,0.052952111838191554,1.700334382376082
"frozenset({'chills', 'high fever'})",frozenset({'phlegm'}),0.06463414634146342,0.4818181818181818,6.696456086286595,0.05498215348007139,1.7909713307659394
frozenset({'phlegm'}),"frozenset({'chills', 'high fever'})",0.06463414634146342,0.8983050847457628,6.696456086286594,0.05498215348007139,8.514227642276428
"frozenset({'chills', 'nausea'})",frozenset({'muscle pain'}),0.04390243902439024,0.6428571428571428,6.672694394213381,0.03732302201070791,2.530243902439024
frozenset({'muscle pain'}),"frozenset({'chills', 'nausea'})",0.04390243902439024,0.45569620253164556,6.672694394213381,0.03732302201070791,1.7117413499716392
"frozenset({'headache', 'malaise'})",frozenset({'muscle pain'}),0.04390243902439024,0.6428571428571428,6.672694394213381,0.03732302201070791,2.530243902439024
frozenset({'muscle pain'}),"frozenset({'headache', 'malaise'})",0.04390243902439024,0.45569620253164556,6.672694394213381,0.03732302201070791,1.7117413499716392
"frozenset({'loss of appetite', 'high fever'})",frozenset({'mild fever'}),0.04390243902439024,0.48,6.671186440677967,0.03732153480071386,1.7847091932457786
frozenset({'mild fever'}),"frozenset({'loss of appetite', 'high fever'})",0.04390243902439024,0.6101694915254238,6.671186440677967,0.03732153480071386,2.3305938494167555
frozenset({'weight loss'}),"frozenset({'fatigue', 'excessive hunger'})",0.041463414634146344,0.4473684210526316,6.669856459330143,0.035246876859012496,1.6881533101045296
"frozenset({'fatigue', 'excessive hunger'})",frozenset({'weight loss'}),0.041463414634146344,0.6181818181818182,6.669856459330143,0.035246876859012496,2.3763066202090593
"frozenset({'fatigue', 'muscle pain'})",frozenset({'malaise'}),0.042682926829268296,0.945945945945946,6.629706629706631,0.03624479476502082,15.860365853658568
frozenset({'malaise'}),"frozenset({'fatigue', 'muscle pain'})",0.042682926829268296,0.2991452991452992,6.629706629706631,0.03624479476502082,1.3624479476502083
"frozenset({'vomiting', 'breathlessness'})",frozenset({'sweating'}),0.03780487804878049,0.9117647058823529,6.61634565330557,0.03209101725163593,9.771544715447153
frozenset({'sweating'}),"frozenset({'vomiting', 'breathlessness'})",0.03780487804878049,0.2743362831858407,6.61634565330557,0.03209101725163593,1.3209101725163592
"frozenset({'abdominal pain', 'yellowing of eyes'})",frozenset({'dark urine'}),0.08780487804878048,0.7659574468085105,6.611422172452406,0.07452409280190363,3.77771618625277
frozenset({'dark urine'}),"frozenset({'abdominal pain', 'yellowing of eyes'})",0.08780487804878048,0.7578947368421052,6.611422172452406,0.07452409280190363,3.6569459172852588
"frozenset({'fatigue', 'yellowish skin'})",frozenset({'dark urine'}),0.08292682926829269,0.7555555555555556,6.521637426900585,0.07021118381915527,3.6169623059866978
frozenset({'dark urine'}),"frozenset({'fatigue', 'yellowish skin'})",0.08292682926829269,0.7157894736842105,6.521637426900585,0.07021118381915527,3.1323396567299007
frozenset({'dark urine'}),"frozenset({'fatigue', 'abdominal pain'})",0.08414634146341464,0.7263157894736842,6.473684210526316,0.0711481261154075,3.243902439024391
"frozenset({'fatigue', 'abdominal pain'})",frozenset({'dark urine'}),0.08414634146341464,0.75,6.473684210526315,0.0711481261154075,3.5365853658536586
"frozenset({'malaise', 'chills'})",frozenset({'cough'}),0.06341463414634146,0.7123287671232877,6.213931798309531,0.053209399167162406,3.0777003484320566
frozenset({'cough'}),"frozenset({'malaise', 'chills'})",0.06341463414634146,0.5531914893617021,6.213931798309531,0.053209399167162406,2.038850174216028
frozenset({'cough'}),frozenset({'breathlessness'}),0.06463414634146342,0.5638297872340425,6.164539007092198,0.054149315883402736,2.0829863176680545
frozenset({'breathlessness'}),frozenset({'cough'}),0.06463414634146342,0.7066666666666667,6.164539007092198,0.054149315883402736,3.018292682926829
frozenset({'dark urine'}),"frozenset({'joint pain', 'vomiting'})",0.06219512195121951,0.5368421052631579,6.114035087719299,0.052022605591909576,1.9695121951219514
"frozenset({'joint pain', 'vomiting'})",frozenset({'dark urine'}),0.06219512195121951,0.7083333333333334,6.114035087719298,0.052022605591909576,3.031358885017422
"frozenset({'headache', 'high fever'})",frozenset({'muscle pain'}),0.06585365853658537,0.5869565217391305,6.092460099064392,0.05504461629982153,2.1878048780487807
frozenset({'muscle pain'}),"frozenset({'headache', 'high fever'})",0.06585365853658537,0.6835443037974683,6.092460099064391,0.05504461629982153,2.805463414634146
"frozenset({'joint pain', 'loss of appetite'})",frozenset({'dark urine'}),0.06341463414634146,0.7027027027027027,6.065433854907539,0.05295954788816181,2.9739467849223953
frozenset({'dark urine'}),"frozenset({'joint pain', 'loss of appetite'})",0.06341463414634146,0.5473684210526315,6.065433854907538,0.05295954788816181,2.009926262053318
frozenset({'dark urine'}),"frozenset({'joint pain', 'nausea'})",0.06219512195121951,0.5368421052631579,6.030281182408075,0.05188132064247472,1.966879157427938
"frozenset({'joint pain', 'nausea'})",frozenset({'dark urine'}),0.06219512195121951,0.6986301369863014,6.030281182408075,0.05188132064247472,2.933758314855876
"frozenset({'vomiting', 'mild fever'})",frozenset({'yellowing of eyes'}),0.046341463414634146,1.0,6.029411764705882,0.03865556216537775,inf
frozenset({'yellowing of eyes'}),"frozenset({'vomiting', 'mild fever'})",0.046341463414634146,0.27941176470588236,6.029411764705882,0.03865556216537775,1.3234444997511199
"frozenset({'diarrhoea', 'high fever'})",frozenset({'chills'}),0.042682926829268296,0.9722222222222223,5.9941520467836265,0.035562165377751344,30.160975609756203
frozenset({'chills'}),"frozenset({'diarrhoea', 'high fever'})",0.042682926829268296,0.2631578947368421,5.994152046783626,0.035562165377751344,1.297560975609756
"frozenset({'headache', 'diarrhoea'})",frozenset({'chills'}),0.041463414634146344,0.9714285714285714,5.989258861439312,0.03454045211183819,29.323170731707307
frozenset({'chills'}),"frozenset({'headache', 'diarrhoea'})",0.041463414634146344,0.2556390977443609,5.989258861439311,0.03454045211183819,1.2860926336536092
"frozenset({'loss of appetite', 'dark urine'})",frozenset({'yellowing of eyes'}),0.08780487804878048,0.9863013698630136,5.946817082997582,0.07303985722784057,60.892682926829025
frozenset({'yellowing of eyes'}),"frozenset({'loss of appetite', 'dark urine'})",0.08780487804878048,0.5294117647058822,5.9468170829975815,0.07303985722784057,1.935823170731707
frozenset({'skin rash'}),frozenset({'red spots over body'}),0.045121951219512194,0.282442748091603,5.938539831669602,0.03752379535990481,1.3273352361183184
frozenset({'red spots over body'}),frozenset({'skin rash'}),0.045121951219512194,0.9487179487179487,5.938539831669602,0.03752379535990481,16.384756097560963
"frozenset({'red spots over body', 'headache'})",frozenset({'skin rash'}),0.04390243902439024,0.9473684210526315,5.930092406588991,0.036499107674003564,15.964634146341448
frozenset({'skin rash'}),"frozenset({'loss of appetite', 'headache'})",0.04390243902439024,0.27480916030534347,5.930092406588991,0.036499107674003564,1.3150449293966624
"frozenset({'loss of appetite', 'headache'})",frozenset({'skin rash'}),0.04390243902439024,0.9473684210526315,5.930092406588991,0.036499107674003564,15.964634146341448
"frozenset({'loss of appetite', 'red spots over body'})",frozenset({'skin rash'}),0.04390243902439024,0.9473684210526315,5.930092406588991,0.036499107674003564,15.964634146341448
frozenset({'skin rash'}),"frozenset({'loss of appetite', 'red spots over body'})",0.04390243902439024,0.27480916030534347,5.930092406588991,0.036499107674003564,1.3150449293966624
frozenset({'skin rash'}),"frozenset({'red spots over body', 'headache'})",0.04390243902439024,0.27480916030534347,5.930092406588991,0.036499107674003564,1.3150449293966624
frozenset({'skin rash'}),"frozenset({'red spots over body', 'malaise'})",0.04390243902439024,0.27480916030534347,5.930092406588991,0.036499107674003564,1.3150449293966624
"frozenset({'red spots over body', 'malaise'})",frozenset({'skin rash'}),0.04390243902439024,0.9473684210526315,5.930092406588991,0.036499107674003564,15.964634146341448
"frozenset({'fatigue', 'red spots over body'})",frozenset({'skin rash'}),0.042682926829268296,0.945945945945946,5.921188363936456,0.03547441998810232,15.544512195121982
frozenset({'skin rash'}),"frozenset({'fatigue', 'red spots over body'})",0.042682926829268296,0.26717557251908397,5.921188363936456,0.03547441998810232,1.3030106707317073
"frozenset({'red spots over body', 'high fever'})",frozenset({'skin rash'}),0.042682926829268296,0.945945945945946,5.921188363936456,0.03547441998810232,15.544512195121982
frozenset({'skin rash'}),"frozenset({'red spots over body', 'high fever'})",0.042682926829268296,0.26717557251908397,5.921188363936456,0.03547441998810232,1.3030106707317073
"frozenset({'joint pain', 'abdominal pain'})",frozenset({'yellowing of eyes'}),0.06585365853658537,0.9818181818181818,5.919786096256684,0.05472932778108269,45.87804878048779
frozenset({'yellowing of eyes'}),"frozenset({'joint pain', 'abdominal pain'})",0.06585365853658537,0.39705882352941174,5.919786096256684,0.05472932778108269,1.5472932778108266
"frozenset({'joint pain', 'dark urine'})",frozenset({'yellowing of eyes'}),0.06463414634146342,0.9814814814814815,5.917755991285403,0.053712076145151694,45.04390243902446
frozenset({'yellowing of eyes'}),"frozenset({'dark urine', 'nausea'})",0.06463414634146342,0.3897058823529412,5.917755991285403,0.053712076145151694,1.5306494269761972
frozenset({'yellowing of eyes'}),"frozenset({'joint pain', 'yellowish skin'})",0.06463414634146342,0.3897058823529412,5.917755991285403,0.053712076145151694,1.5306494269761972
"frozenset({'dark urine', 'nausea'})",frozenset({'yellowing of eyes'}),0.06463414634146342,0.9814814814814815,5.917755991285403,0.053712076145151694,45.04390243902446
"frozenset({'joint pain', 'yellowish skin'})",frozenset({'yellowing of eyes'}),0.06463414634146342,0.9814814814814815,5.917755991285403,0.053712076145151694,45.04390243902446
frozenset({'yellowing of eyes'}),"frozenset({'joint pain', 'dark urine'})",0.06463414634146342,0.3897058823529412,5.917755991285403,0.053712076145151694,1.5306494269761972
"frozenset({'fatigue', 'loss of appetite'})",frozenset({'red spots over body'}),0.04390243902439024,0.27906976744186046,5.867620751341682,0.03642028554431886,1.3211250983477576
frozenset({'red spots over body'}),"frozenset({'fatigue', 'loss of appetite'})",0.04390243902439024,0.923076923076923,5.867620751341681,0.03642028554431886,10.954878048780479
frozenset({'chills'}),frozenset({'phlegm'}),0.06829268292682927,0.4210526315789474,5.851917930419269,0.05662254610350982,1.6029933481152994
frozenset({'phlegm'}),frozenset({'chills'}),0.06829268292682927,0.9491525423728815,5.851917930419269,0.05662254610350982,16.476829268292725
"frozenset({'chest pain', 'phlegm'})",frozenset({'chills'}),0.06829268292682927,0.9491525423728815,5.851917930419269,0.05662254610350982,16.476829268292725
frozenset({'chills'}),"frozenset({'chest pain', 'phlegm'})",0.06829268292682927,0.4210526315789474,5.851917930419269,0.05662254610350982,1.6029933481152994
"frozenset({'phlegm', 'swelled lymph nodes'})",frozenset({'chills'}),0.045121951219512194,0.9487179487179487,5.849238480817427,0.03740779298036882,16.337195121951208
frozenset({'chills'}),"frozenset({'chest pain', 'swelled lymph nodes'})",0.045121951219512194,0.2781954887218045,5.849238480817427,0.03740779298036882,1.3195248983739838
"frozenset({'chest pain', 'swelled lymph nodes'})",frozenset({'chills'}),0.045121951219512194,0.9487179487179487,5.849238480817427,0.03740779298036882,16.337195121951208
frozenset({'chills'}),"frozenset({'phlegm', 'swelled lymph nodes'})",0.045121951219512194,0.2781954887218045,5.849238480817427,0.03740779298036882,1.3195248983739838
frozenset({'chills'}),"frozenset({'chest pain', 'malaise'})",0.06707317073170732,0.4135338345864662,5.846512833808661,0.055600832837596675,1.5845215759849909
